,timestamp,open,high,low,close,volume
NZD_USD,2025-01-03 08:00:00+00:00,0.56013,0.56052,0.5594,0.55966,3774.6
NZD_USD,2025-01-03 09:00:00+00:00,0.55965,0.5607,0.55965,0.56007,3290.62
NZD_USD,2025-01-03 10:00:00+00:00,0.56006,0.56025,0.55976,0.55995,2821.8
NZD_USD,2025-01-03 11:00:00+00:00,0.55995,0.56082,0.55994,0.56059,1684.5
NZD_USD,2025-01-03 12:00:00+00:00,0.56058,0.56075,0.56016,0.56061,2026.95
NZD_USD,2025-01-03 13:00:00+00:00,0.5606,0.56087,0.56017,0.56045,2708.55
NZD_USD,2025-01-03 14:00:00+00:00,0.56045,0.56124,0.56029,0.56106,3975.9
NZD_USD,2025-01-03 15:00:00+00:00,0.56104,0.56106,0.5593,0.55997,11235.0
NZD_USD,2025-01-03 16:00:00+00:00,0.55995,0.56067,0.5599,0.56025,4586.1
NZD_USD,2025-01-03 17:00:00+00:00,0.56024,0.56132,0.56024,0.56065,5041.42
NZD_USD,2025-01-03 18:00:00+00:00,0.56065,0.56105,0.56038,0.56061,4856.47
NZD_USD,2025-01-03 19:00:00+00:00,0.56059,0.56127,0.56042,0.56081,1858.61
NZD_USD,2025-01-03 20:00:00+00:00,0.5608,0.56128,0.56065,0.56082,844.05
NZD_USD,2025-01-03 21:00:00+00:00,0.5608,0.56138,0.56079,0.56097,4495.95
NZD_USD,2025-01-05 22:00:00+00:00,0.5611,0.56136,0.56081,0.56109,742.07
NZD_USD,2025-01-05 23:00:00+00:00,0.56109,0.56198,0.56088,0.56164,2613.46
NZD_USD,2025-01-06 00:00:00+00:00,0.56165,0.56285,0.56145,0.5626,2668.95
NZD_USD,2025-01-06 01:00:00+00:00,0.56261,0.56338,0.56156,0.56186,5389.77
NZD_USD,2025-01-06 02:00:00+00:00,0.56183,0.56267,0.56166,0.56208,3054.0
NZD_USD,2025-01-06 03:00:00+00:00,0.56208,0.56228,0.56135,0.56213,2349.9
NZD_USD,2025-01-06 04:00:00+00:00,0.56214,0.56239,0.56184,0.56212,1800.0
NZD_USD,2025-01-06 05:00:00+00:00,0.56211,0.56276,0.56203,0.56234,2357.7
NZD_USD,2025-01-06 06:00:00+00:00,0.56233,0.56284,0.56217,0.56252,1921.2
NZD_USD,2025-01-06 07:00:00+00:00,0.56251,0.56287,0.56225,0.56259,2228.85
NZD_USD,2025-01-06 08:00:00+00:00,0.56258,0.56417,0.56238,0.5641,4208.55
NZD_USD,2025-01-06 09:00:00+00:00,0.56411,0.56432,0.5634,0.56353,5208.24
NZD_USD,2025-01-06 10:00:00+00:00,0.56354,0.56359,0.56304,0.56305,2384.7
NZD_USD,2025-01-06 11:00:00+00:00,0.56304,0.56743,0.56259,0.56741,12636.6
NZD_USD,2025-01-06 12:00:00+00:00,0.5674,0.56764,0.56616,0.56733,9131.0
NZD_USD,2025-01-06 13:00:00+00:00,0.56733,0.56842,0.56715,0.56743,7185.68
NZD_USD,2025-01-06 14:00:00+00:00,0.56746,0.56798,0.56396,0.56556,15381.91
NZD_USD,2025-01-06 15:00:00+00:00,0.56557,0.56582,0.56365,0.56403,11822.69
NZD_USD,2025-01-06 16:00:00+00:00,0.56402,0.56476,0.56359,0.56435,7025.47
NZD_USD,2025-01-06 17:00:00+00:00,0.56434,0.56442,0.56342,0.56395,3839.4
NZD_USD,2025-01-06 18:00:00+00:00,0.56391,0.564,0.56322,0.56324,4122.37
NZD_USD,2025-01-06 19:00:00+00:00,0.56325,0.56377,0.56307,0.56375,3004.72
NZD_USD,2025-01-06 20:00:00+00:00,0.56376,0.56406,0.56372,0.56403,2483.07
NZD_USD,2025-01-06 21:00:00+00:00,0.56404,0.56446,0.5639,0.56416,1424.54
NZD_USD,2025-01-06 22:00:00+00:00,0.56408,0.56438,0.56384,0.56386,983.75
NZD_USD,2025-01-06 23:00:00+00:00,0.56388,0.56408,0.56366,0.5637,983.15
NZD_USD,2025-01-07 00:00:00+00:00,0.56373,0.56454,0.56351,0.56454,1903.65
NZD_USD,2025-01-07 01:00:00+00:00,0.56452,0.56486,0.56406,0.56464,2767.05
NZD_USD,2025-01-07 02:00:00+00:00,0.56462,0.56524,0.56462,0.56507,2684.1
NZD_USD,2025-01-07 03:00:00+00:00,0.56505,0.56628,0.56474,0.56612,1947.6
NZD_USD,2025-01-07 04:00:00+00:00,0.56615,0.56647,0.56581,0.56585,1449.6
NZD_USD,2025-01-07 05:00:00+00:00,0.56585,0.56696,0.56578,0.56666,2276.1
NZD_USD,2025-01-07 06:00:00+00:00,0.56667,0.56695,0.56618,0.56629,2721.9
NZD_USD,2025-01-07 07:00:00+00:00,0.56629,0.56759,0.56614,0.56754,4250.22
NZD_USD,2025-01-07 08:00:00+00:00,0.56755,0.56865,0.56752,0.56865,5091.05
NZD_USD,2025-01-07 09:00:00+00:00,0.56864,0.56923,0.56842,0.56858,5064.75
NZD_USD,2025-01-07 10:00:00+00:00,0.56857,0.56887,0.56825,0.56844,4604.25
NZD_USD,2025-01-07 11:00:00+00:00,0.56844,0.56845,0.5675,0.56775,3291.07
NZD_USD,2025-01-07 12:00:00+00:00,0.56776,0.56801,0.56685,0.56711,4330.29
NZD_USD,2025-01-07 13:00:00+00:00,0.5671,0.5678,0.56697,0.56702,3660.17
NZD_USD,2025-01-07 14:00:00+00:00,0.56704,0.56704,0.56644,0.56665,15403.37
NZD_USD,2025-01-07 15:00:00+00:00,0.5666,0.5666,0.56404,0.56468,15234.7
NZD_USD,2025-01-07 16:00:00+00:00,0.56469,0.56481,0.56363,0.56418,10228.89
NZD_USD,2025-01-07 17:00:00+00:00,0.56415,0.56506,0.5641,0.56451,5533.65
NZD_USD,2025-01-07 18:00:00+00:00,0.56453,0.56479,0.56365,0.5639,4761.63
NZD_USD,2025-01-07 19:00:00+00:00,0.5639,0.56429,0.56377,0.56402,2799.0
NZD_USD,2025-01-07 20:00:00+00:00,0.56402,0.56407,0.56318,0.56342,2018.4
NZD_USD,2025-01-07 21:00:00+00:00,0.56341,0.56351,0.56324,0.56336,1202.25
NZD_USD,2025-01-07 22:00:00+00:00,0.5633,0.56353,0.56314,0.56318,1099.54
NZD_USD,2025-01-07 23:00:00+00:00,0.56318,0.56348,0.56314,0.56334,1086.7
NZD_USD,2025-01-08 00:00:00+00:00,0.56336,0.56413,0.56284,0.56303,3099.37
NZD_USD,2025-01-08 01:00:00+00:00,0.56305,0.56332,0.5625,0.5632,2969.55
NZD_USD,2025-01-08 02:00:00+00:00,0.56321,0.56342,0.56299,0.56312,2124.67
NZD_USD,2025-01-08 03:00:00+00:00,0.56312,0.5635,0.56289,0.56326,1619.99
NZD_USD,2025-01-08 04:00:00+00:00,0.56323,0.56354,0.56295,0.56326,1446.12
NZD_USD,2025-01-08 05:00:00+00:00,0.56327,0.56386,0.56312,0.56379,1714.92
NZD_USD,2025-01-08 06:00:00+00:00,0.5638,0.56412,0.56339,0.56364,1928.77
NZD_USD,2025-01-08 07:00:00+00:00,0.56363,0.56368,0.56264,0.56278,3641.55
NZD_USD,2025-01-08 08:00:00+00:00,0.56278,0.56306,0.56181,0.56182,3861.75
NZD_USD,2025-01-08 09:00:00+00:00,0.56181,0.56245,0.56173,0.5619,3452.54
NZD_USD,2025-01-08 10:00:00+00:00,0.56191,0.56193,0.56102,0.56152,2674.65
NZD_USD,2025-01-08 11:00:00+00:00,0.5615,0.56156,0.5589,0.56008,7154.79
NZD_USD,2025-01-08 12:00:00+00:00,0.56006,0.56034,0.55892,0.55927,5703.99
NZD_USD,2025-01-08 13:00:00+00:00,0.55928,0.56011,0.55912,0.56001,8308.93
NZD_USD,2025-01-08 14:00:00+00:00,0.56002,0.56048,0.55938,0.55968,7062.29
NZD_USD,2025-01-08 15:00:00+00:00,0.55968,0.56081,0.55968,0.56057,6807.71
NZD_USD,2025-01-08 16:00:00+00:00,0.56057,0.56117,0.56005,0.56107,4671.98
NZD_USD,2025-01-08 17:00:00+00:00,0.56109,0.56121,0.5599,0.56025,3039.3
NZD_USD,2025-01-08 18:00:00+00:00,0.56026,0.561,0.5601,0.56023,4548.84
NZD_USD,2025-01-08 19:00:00+00:00,0.56022,0.56124,0.56013,0.56032,3123.45
NZD_USD,2025-01-08 20:00:00+00:00,0.56034,0.561,0.56021,0.56077,2063.1
NZD_USD,2025-01-08 21:00:00+00:00,0.56077,0.56109,0.56063,0.56068,1201.95
NZD_USD,2025-01-08 22:00:00+00:00,0.56068,0.56083,0.5604,0.56049,2161.54
NZD_USD,2025-01-08 23:00:00+00:00,0.5605,0.56074,0.56041,0.56043,1051.89
NZD_USD,2025-01-09 00:00:00+00:00,0.56044,0.56062,0.55943,0.5599,2110.26
NZD_USD,2025-01-09 01:00:00+00:00,0.55987,0.56019,0.5596,0.55969,2110.65
NZD_USD,2025-01-09 02:00:00+00:00,0.55968,0.56049,0.55967,0.56012,1669.95
NZD_USD,2025-01-09 03:00:00+00:00,0.56013,0.56048,0.55965,0.55965,1743.65
NZD_USD,2025-01-09 04:00:00+00:00,0.55965,0.55983,0.55925,0.55963,2011.05
NZD_USD,2025-01-09 05:00:00+00:00,0.55961,0.56001,0.55951,0.55989,1760.1
NZD_USD,2025-01-09 06:00:00+00:00,0.55989,0.55992,0.55916,0.55932,2493.84
NZD_USD,2025-01-09 07:00:00+00:00,0.55932,0.5597,0.55764,0.5578,4989.44
NZD_USD,2025-01-09 08:00:00+00:00,0.55782,0.55916,0.55715,0.55909,4860.22
NZD_USD,2025-01-09 09:00:00+00:00,0.5591,0.55955,0.55875,0.55888,3803.43
NZD_USD,2025-01-09 10:00:00+00:00,0.55889,0.55944,0.55864,0.55918,3274.05
NZD_USD,2025-01-09 11:00:00+00:00,0.55918,0.55971,0.55894,0.5594,3154.5
NZD_USD,2025-01-09 12:00:00+00:00,0.55941,0.55971,0.55893,0.5592,3409.89
NZD_USD,2025-01-09 13:00:00+00:00,0.5592,0.56011,0.55902,0.55954,9259.2
NZD_USD,2025-01-09 14:00:00+00:00,0.55953,0.56015,0.55941,0.56005,3955.66
NZD_USD,2025-01-09 15:00:00+00:00,0.56005,0.56005,0.55894,0.55921,5909.55
NZD_USD,2025-01-09 16:00:00+00:00,0.55922,0.55961,0.55899,0.55954,2544.75
NZD_USD,2025-01-09 17:00:00+00:00,0.55956,0.55981,0.55941,0.55968,2525.22
NZD_USD,2025-01-09 18:00:00+00:00,0.55968,0.55994,0.55946,0.55989,1077.07
NZD_USD,2025-01-09 19:00:00+00:00,0.55989,0.5603,0.5597,0.55986,692.64
NZD_USD,2025-01-09 20:00:00+00:00,0.5599,0.56019,0.55987,0.56,595.33
NZD_USD,2025-01-09 21:00:00+00:00,0.55999,0.55999,0.55972,0.55989,442.95
NZD_USD,2025-01-09 22:00:00+00:00,0.5598,0.56002,0.55912,0.55985,845.17
NZD_USD,2025-01-09 23:00:00+00:00,0.55985,0.5601,0.5592,0.55926,1219.18
NZD_USD,2025-01-10 00:00:00+00:00,0.55927,0.55969,0.55912,0.55923,1640.4
NZD_USD,2025-01-10 01:00:00+00:00,0.55922,0.56025,0.55912,0.56005,2158.95
NZD_USD,2025-01-10 02:00:00+00:00,0.56005,0.56006,0.55955,0.55969,1500.75
NZD_USD,2025-01-10 03:00:00+00:00,0.55969,0.55975,0.55919,0.55932,1660.95
NZD_USD,2025-01-10 04:00:00+00:00,0.55931,0.55947,0.55872,0.55901,1218.45
NZD_USD,2025-01-10 05:00:00+00:00,0.559,0.5594,0.5587,0.55878,2002.8
NZD_USD,2025-01-10 06:00:00+00:00,0.55877,0.55881,0.55824,0.55826,1641.45
NZD_USD,2025-01-10 07:00:00+00:00,0.55826,0.55913,0.55822,0.55896,2853.15
NZD_USD,2025-01-10 08:00:00+00:00,0.55896,0.5592,0.55801,0.55822,3771.09
NZD_USD,2025-01-10 09:00:00+00:00,0.55821,0.55823,0.55762,0.55766,3540.15
NZD_USD,2025-01-10 10:00:00+00:00,0.55768,0.558,0.55746,0.55789,2600.77
NZD_USD,2025-01-10 11:00:00+00:00,0.55787,0.5584,0.55787,0.55813,3106.12
NZD_USD,2025-01-10 12:00:00+00:00,0.55815,0.55875,0.558,0.55859,5285.25
NZD_USD,2025-01-10 13:00:00+00:00,0.55858,0.55879,0.55422,0.55555,15803.7
NZD_USD,2025-01-10 14:00:00+00:00,0.55554,0.55704,0.55498,0.55637,16218.0
NZD_USD,2025-01-10 15:00:00+00:00,0.55637,0.55729,0.55545,0.55616,23485.95
NZD_USD,2025-01-10 16:00:00+00:00,0.55616,0.55616,0.55492,0.55537,10990.35
NZD_USD,2025-01-10 17:00:00+00:00,0.55536,0.55651,0.55505,0.55628,5101.44
NZD_USD,2025-01-10 18:00:00+00:00,0.55628,0.55639,0.55563,0.55611,4268.61
NZD_USD,2025-01-10 19:00:00+00:00,0.55612,0.55613,0.55558,0.55585,5105.1
NZD_USD,2025-01-10 20:00:00+00:00,0.55586,0.55589,0.55531,0.55562,4381.05
NZD_USD,2025-01-10 21:00:00+00:00,0.5556,0.55572,0.5547,0.5548,4047.77
NZD_USD,2025-01-12 22:00:00+00:00,0.55514,0.55565,0.55491,0.55527,1174.2
NZD_USD,2025-01-12 23:00:00+00:00,0.55539,0.55668,0.5552,0.55627,2129.97
NZD_USD,2025-01-13 00:00:00+00:00,0.55627,0.55668,0.55607,0.55646,1971.72
NZD_USD,2025-01-13 01:00:00+00:00,0.55646,0.55692,0.55627,0.55658,4515.9
NZD_USD,2025-01-13 02:00:00+00:00,0.55659,0.55718,0.55652,0.55692,3196.05
NZD_USD,2025-01-13 03:00:00+00:00,0.5569,0.55717,0.55582,0.55599,2773.42
NZD_USD,2025-01-13 04:00:00+00:00,0.55601,0.55617,0.55477,0.55499,2312.92
NZD_USD,2025-01-13 05:00:00+00:00,0.55499,0.55572,0.55484,0.55532,2026.62
NZD_USD,2025-01-13 06:00:00+00:00,0.55531,0.55558,0.55496,0.55516,2142.45
NZD_USD,2025-01-13 07:00:00+00:00,0.55518,0.55572,0.55477,0.55539,3088.8
NZD_USD,2025-01-13 08:00:00+00:00,0.55538,0.55635,0.55503,0.55525,5415.0
NZD_USD,2025-01-13 09:00:00+00:00,0.55525,0.5555,0.5541,0.55432,6321.94
NZD_USD,2025-01-13 10:00:00+00:00,0.55432,0.55498,0.5543,0.55476,3176.25
NZD_USD,2025-01-13 11:00:00+00:00,0.55475,0.55513,0.55446,0.55474,5317.8
NZD_USD,2025-01-13 12:00:00+00:00,0.55475,0.5557,0.55428,0.55556,8774.85
NZD_USD,2025-01-13 13:00:00+00:00,0.55557,0.55629,0.55524,0.55559,6076.65
NZD_USD,2025-01-13 14:00:00+00:00,0.5556,0.55579,0.55487,0.55575,15429.15
NZD_USD,2025-01-13 15:00:00+00:00,0.55575,0.5558,0.55478,0.55501,9344.64
NZD_USD,2025-01-13 16:00:00+00:00,0.555,0.55571,0.55442,0.55534,4368.6
NZD_USD,2025-01-13 17:00:00+00:00,0.55535,0.55588,0.55522,0.55583,5640.45
NZD_USD,2025-01-13 18:00:00+00:00,0.55582,0.55631,0.55545,0.55614,3204.0
NZD_USD,2025-01-13 19:00:00+00:00,0.55613,0.55614,0.5557,0.55571,1957.2
NZD_USD,2025-01-13 20:00:00+00:00,0.5557,0.55663,0.5557,0.5566,1498.57
NZD_USD,2025-01-13 21:00:00+00:00,0.55661,0.55829,0.55654,0.55821,3105.89
NZD_USD,2025-01-13 22:00:00+00:00,0.5582,0.55988,0.55748,0.55953,2993.84
NZD_USD,2025-01-13 23:00:00+00:00,0.55954,0.5617,0.5592,0.56011,4676.7
NZD_USD,2025-01-14 00:00:00+00:00,0.56011,0.56045,0.5595,0.55983,3465.39
NZD_USD,2025-01-14 01:00:00+00:00,0.55985,0.56101,0.55958,0.56093,3565.47
NZD_USD,2025-01-14 02:00:00+00:00,0.56095,0.56095,0.55956,0.56042,2898.0
NZD_USD,2025-01-14 03:00:00+00:00,0.56042,0.56115,0.56007,0.56065,2339.1
NZD_USD,2025-01-14 04:00:00+00:00,0.56064,0.56109,0.56047,0.56073,1587.45
NZD_USD,2025-01-14 05:00:00+00:00,0.56075,0.56087,0.56011,0.56041,2354.4
NZD_USD,2025-01-14 06:00:00+00:00,0.56042,0.56139,0.56032,0.56133,3266.25
NZD_USD,2025-01-14 07:00:00+00:00,0.56133,0.56188,0.561,0.56185,4099.2
NZD_USD,2025-01-14 08:00:00+00:00,0.56183,0.56308,0.56183,0.56196,9502.2
NZD_USD,2025-01-14 09:00:00+00:00,0.56195,0.56197,0.5609,0.56103,5454.87
NZD_USD,2025-01-14 10:00:00+00:00,0.56103,0.56138,0.56072,0.56091,2959.35
NZD_USD,2025-01-14 11:00:00+00:00,0.5609,0.56091,0.55944,0.55998,3072.21
NZD_USD,2025-01-14 12:00:00+00:00,0.55999,0.56009,0.55881,0.5591,3698.7
NZD_USD,2025-01-14 13:00:00+00:00,0.5591,0.56124,0.55833,0.55907,9668.79
NZD_USD,2025-01-14 14:00:00+00:00,0.55907,0.56022,0.55853,0.55943,9630.48
NZD_USD,2025-01-14 15:00:00+00:00,0.55941,0.56103,0.5594,0.56033,8288.49
NZD_USD,2025-01-14 16:00:00+00:00,0.56033,0.56094,0.55931,0.55948,8090.1
NZD_USD,2025-01-14 17:00:00+00:00,0.55947,0.55947,0.55875,0.55905,4028.01
NZD_USD,2025-01-14 18:00:00+00:00,0.55901,0.55987,0.55896,0.55981,2264.76
NZD_USD,2025-01-14 19:00:00+00:00,0.55981,0.5602,0.55957,0.55972,1781.77
NZD_USD,2025-01-14 20:00:00+00:00,0.55973,0.56019,0.55957,0.55984,3148.83
NZD_USD,2025-01-14 21:00:00+00:00,0.55986,0.56044,0.55983,0.56032,1344.6
NZD_USD,2025-01-14 22:00:00+00:00,0.56027,0.56044,0.55973,0.56028,1744.24
NZD_USD,2025-01-14 23:00:00+00:00,0.56022,0.56055,0.55994,0.56019,1170.28
NZD_USD,2025-01-15 00:00:00+00:00,0.56018,0.56026,0.55965,0.55982,1732.2
NZD_USD,2025-01-15 01:00:00+00:00,0.5598,0.56048,0.55977,0.56026,2134.5
NZD_USD,2025-01-15 02:00:00+00:00,0.56026,0.56037,0.55976,0.56013,2253.89
NZD_USD,2025-01-15 03:00:00+00:00,0.56014,0.56064,0.55999,0.56056,1226.85
NZD_USD,2025-01-15 04:00:00+00:00,0.56055,0.56067,0.56038,0.56061,1285.8
NZD_USD,2025-01-15 05:00:00+00:00,0.56059,0.56064,0.55969,0.5597,1707.0
NZD_USD,2025-01-15 06:00:00+00:00,0.55969,0.56028,0.55959,0.56003,1330.5
NZD_USD,2025-01-15 07:00:00+00:00,0.56002,0.56187,0.55989,0.56165,3927.27
NZD_USD,2025-01-15 08:00:00+00:00,0.56166,0.5625,0.56109,0.56112,4401.39
NZD_USD,2025-01-15 09:00:00+00:00,0.5611,0.56204,0.56107,0.56183,2950.35
NZD_USD,2025-01-15 10:00:00+00:00,0.56182,0.56188,0.56106,0.56132,3344.7
NZD_USD,2025-01-15 11:00:00+00:00,0.56132,0.56163,0.56086,0.56098,2981.47
NZD_USD,2025-01-15 12:00:00+00:00,0.56095,0.56102,0.55996,0.5603,2817.17
NZD_USD,2025-01-15 13:00:00+00:00,0.56029,0.56506,0.56012,0.5646,11347.57
NZD_USD,2025-01-15 14:00:00+00:00,0.5646,0.56465,0.56326,0.56354,14233.23
NZD_USD,2025-01-15 15:00:00+00:00,0.56355,0.56384,0.56188,0.56227,9879.15
NZD_USD,2025-01-15 16:00:00+00:00,0.56226,0.56246,0.56045,0.56108,7281.54
NZD_USD,2025-01-15 17:00:00+00:00,0.5611,0.56167,0.56101,0.56122,3718.65
NZD_USD,2025-01-15 18:00:00+00:00,0.56112,0.56148,0.56101,0.56131,2671.44
NZD_USD,2025-01-15 19:00:00+00:00,0.56133,0.5617,0.56107,0.56169,2020.65
NZD_USD,2025-01-15 20:00:00+00:00,0.56167,0.56199,0.5615,0.56189,1474.35
NZD_USD,2025-01-15 21:00:00+00:00,0.5619,0.56196,0.56137,0.56144,1770.3
NZD_USD,2025-01-15 22:00:00+00:00,0.56143,0.56162,0.5601,0.56132,1101.03
NZD_USD,2025-01-15 23:00:00+00:00,0.56148,0.56282,0.56144,0.56273,1632.03
NZD_USD,2025-01-16 00:00:00+00:00,0.56272,0.56326,0.56185,0.56306,2854.86
NZD_USD,2025-01-16 01:00:00+00:00,0.56307,0.56309,0.56185,0.56197,2527.13
NZD_USD,2025-01-16 02:00:00+00:00,0.56199,0.56221,0.5612,0.5613,2413.2
NZD_USD,2025-01-16 03:00:00+00:00,0.56131,0.56136,0.5607,0.56081,1874.4
NZD_USD,2025-01-16 04:00:00+00:00,0.56084,0.56144,0.56045,0.5606,1374.45
NZD_USD,2025-01-16 05:00:00+00:00,0.5606,0.56067,0.55983,0.56,2319.15
NZD_USD,2025-01-16 06:00:00+00:00,0.56001,0.56065,0.55995,0.5606,2051.25
NZD_USD,2025-01-16 07:00:00+00:00,0.5606,0.56114,0.56021,0.561,3333.09
NZD_USD,2025-01-16 08:00:00+00:00,0.56101,0.5611,0.56,0.56058,4908.45
NZD_USD,2025-01-16 09:00:00+00:00,0.56059,0.56074,0.56024,0.5603,2767.71
NZD_USD,2025-01-16 10:00:00+00:00,0.56031,0.56062,0.55993,0.56021,2734.8
NZD_USD,2025-01-16 11:00:00+00:00,0.5602,0.5604,0.56003,0.56027,2129.7
NZD_USD,2025-01-16 12:00:00+00:00,0.56025,0.56027,0.55859,0.55885,3540.85
NZD_USD,2025-01-16 13:00:00+00:00,0.55888,0.55962,0.55817,0.55912,14787.7
NZD_USD,2025-01-16 14:00:00+00:00,0.55913,0.55953,0.55874,0.5594,9844.95
NZD_USD,2025-01-16 15:00:00+00:00,0.5594,0.56146,0.55914,0.56137,11630.13
NZD_USD,2025-01-16 16:00:00+00:00,0.5614,0.56233,0.56079,0.56155,11238.44
NZD_USD,2025-01-16 17:00:00+00:00,0.56155,0.56228,0.56113,0.56127,7035.06
NZD_USD,2025-01-16 18:00:00+00:00,0.56123,0.56151,0.56078,0.56093,2780.69
NZD_USD,2025-01-16 19:00:00+00:00,0.56091,0.56127,0.56078,0.56087,3461.23
NZD_USD,2025-01-16 20:00:00+00:00,0.56088,0.56088,0.56044,0.56051,2236.64
NZD_USD,2025-01-16 21:00:00+00:00,0.5605,0.56068,0.56034,0.5606,1959.28
NZD_USD,2025-01-16 22:00:00+00:00,0.56053,0.56064,0.56024,0.56035,577.49
NZD_USD,2025-01-16 23:00:00+00:00,0.56036,0.56075,0.56016,0.56071,948.46
NZD_USD,2025-01-17 00:00:00+00:00,0.56071,0.56135,0.56037,0.56093,1653.22
NZD_USD,2025-01-17 01:00:00+00:00,0.56095,0.56125,0.56065,0.56099,1761.6
NZD_USD,2025-01-17 02:00:00+00:00,0.561,0.5615,0.56079,0.56087,2725.49
NZD_USD,2025-01-17 03:00:00+00:00,0.56087,0.56111,0.56032,0.56044,1321.81
NZD_USD,2025-01-17 04:00:00+00:00,0.56044,0.56044,0.55894,0.55923,1456.04
NZD_USD,2025-01-17 05:00:00+00:00,0.55925,0.55947,0.55895,0.55923,2032.2
NZD_USD,2025-01-17 06:00:00+00:00,0.55923,0.55925,0.55832,0.55888,1813.95
NZD_USD,2025-01-17 07:00:00+00:00,0.55888,0.55945,0.55855,0.55932,4006.57
NZD_USD,2025-01-17 08:00:00+00:00,0.55931,0.56016,0.55931,0.55984,4618.95
NZD_USD,2025-01-17 09:00:00+00:00,0.55986,0.56034,0.5594,0.55972,2846.55
NZD_USD,2025-01-17 10:00:00+00:00,0.55974,0.56005,0.5596,0.55975,2700.75
NZD_USD,2025-01-17 11:00:00+00:00,0.55976,0.56013,0.55949,0.55964,3453.0
NZD_USD,2025-01-17 12:00:00+00:00,0.55963,0.5597,0.55839,0.55853,7440.97
NZD_USD,2025-01-17 13:00:00+00:00,0.55854,0.55876,0.55718,0.55749,6814.87
NZD_USD,2025-01-17 14:00:00+00:00,0.55749,0.55944,0.55627,0.55933,17948.67
NZD_USD,2025-01-17 15:00:00+00:00,0.5593,0.56145,0.55911,0.56031,12801.69
NZD_USD,2025-01-17 16:00:00+00:00,0.56031,0.56043,0.55917,0.55943,5295.72
NZD_USD,2025-01-17 17:00:00+00:00,0.55943,0.55965,0.55893,0.5591,4492.47
NZD_USD,2025-01-17 18:00:00+00:00,0.55909,0.55947,0.55871,0.55891,2280.14
NZD_USD,2025-01-17 19:00:00+00:00,0.55891,0.5592,0.5583,0.55849,1879.79
NZD_USD,2025-01-17 20:00:00+00:00,0.55851,0.55888,0.55822,0.55869,2550.06
NZD_USD,2025-01-17 21:00:00+00:00,0.55868,0.55868,0.55769,0.55769,3937.5
NZD_USD,2025-01-19 22:00:00+00:00,0.55918,0.55929,0.55847,0.559,525.23
NZD_USD,2025-01-19 23:00:00+00:00,0.55902,0.55903,0.55788,0.55885,2224.31
NZD_USD,2025-01-20 00:00:00+00:00,0.55886,0.55964,0.55878,0.55953,2981.25
NZD_USD,2025-01-20 01:00:00+00:00,0.55951,0.56025,0.55918,0.56013,2855.1
NZD_USD,2025-01-20 02:00:00+00:00,0.56013,0.5606,0.55982,0.56058,2446.35
NZD_USD,2025-01-20 03:00:00+00:00,0.56059,0.5613,0.56016,0.56129,2252.09
NZD_USD,2025-01-20 04:00:00+00:00,0.5613,0.56136,0.56085,0.56101,1353.37
NZD_USD,2025-01-20 05:00:00+00:00,0.561,0.56125,0.56054,0.56055,2233.35
NZD_USD,2025-01-20 06:00:00+00:00,0.56054,0.56123,0.56005,0.56082,3082.71
NZD_USD,2025-01-20 07:00:00+00:00,0.56081,0.56214,0.5605,0.56212,4427.18
NZD_USD,2025-01-20 08:00:00+00:00,0.56214,0.5622,0.56082,0.5609,7008.67
NZD_USD,2025-01-20 09:00:00+00:00,0.56091,0.56096,0.5597,0.56001,4124.39
NZD_USD,2025-01-20 10:00:00+00:00,0.56002,0.5604,0.55986,0.55998,2287.01
NZD_USD,2025-01-20 11:00:00+00:00,0.55999,0.56054,0.55991,0.56046,2227.63
NZD_USD,2025-01-20 12:00:00+00:00,0.56048,0.56084,0.56004,0.56065,2445.1
NZD_USD,2025-01-20 13:00:00+00:00,0.56065,0.56596,0.56019,0.56588,18448.36
NZD_USD,2025-01-20 14:00:00+00:00,0.56589,0.56795,0.56492,0.56709,31908.94
NZD_USD,2025-01-20 15:00:00+00:00,0.56708,0.56775,0.56489,0.56544,17588.78
NZD_USD,2025-01-20 16:00:00+00:00,0.56543,0.56618,0.56514,0.56556,4193.73
NZD_USD,2025-01-20 17:00:00+00:00,0.56555,0.56627,0.56335,0.56544,7226.14
NZD_USD,2025-01-20 18:00:00+00:00,0.56544,0.56622,0.56512,0.56621,1595.9
NZD_USD,2025-01-20 19:00:00+00:00,0.56621,0.56777,0.56596,0.56752,1275.21
NZD_USD,2025-01-20 20:00:00+00:00,0.56751,0.56837,0.56719,0.56738,3013.27
NZD_USD,2025-01-20 21:00:00+00:00,0.56737,0.56751,0.56697,0.56703,3156.48
NZD_USD,2025-01-20 22:00:00+00:00,0.567,0.56721,0.56677,0.56702,517.33
NZD_USD,2025-01-20 23:00:00+00:00,0.56702,0.5683,0.567,0.56804,3248.57
NZD_USD,2025-01-21 00:00:00+00:00,0.56806,0.56887,0.56224,0.56322,10705.19
NZD_USD,2025-01-21 01:00:00+00:00,0.56319,0.56567,0.5621,0.56388,12450.4
NZD_USD,2025-01-21 02:00:00+00:00,0.56389,0.56559,0.56389,0.56529,7412.46
NZD_USD,2025-01-21 03:00:00+00:00,0.56527,0.56674,0.56527,0.56547,5667.1
NZD_USD,2025-01-21 04:00:00+00:00,0.56548,0.56608,0.56512,0.5654,2273.56
